__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092894.211911,,,,1778092894.211715698,-1.432565951,-0.324906157,0.043520067,-0.068180005
1778092894.212687,-0.826422769,-0.286978728,0.000000000,,,,,
1778092894.212706,,,,1778092894.212590933,-1.432855050,-0.325639844,0.043459311,-0.068434781
1778092894.213749,-0.823882322,-0.286374141,0.000000000,,,,,
1778092894.213789,,,,1778092894.213654518,-1.433193699,-0.326494398,0.043388020,-0.068731816
1778092894.214742,-0.820909268,-0.285665537,0.000000000,,,,,
1778092894.214784,,,,1778092894.214622498,-1.433505675,-0.327276929,0.043322242,-0.069004126
1778092894.215826,-0.818173134,-0.285012313,0.000000000,,,,,
1778092894.215871,,,,1778092894.215703011,-1.433848078,-0.328130689,0.043249927,-0.069301535
1778092894.216657,-0.815173094,-0.284294955,0.000000000,,,,,
1778092894.216700,,,,1778092894.216588974,-1.434157559,-0.328897738,0.043184465,-0.069569047
1778092894.217797,-0.812464204,-0.283646149,0.000000000,,,,,
1778092894.217835,,,,1778092894.217669010,-1.434515778,-0.329780263,0.043108562,-0.069877153
1778092894.218654,-0.809331786,-0.282894734,0.000000000,,,,,
1778092894.218672,,,,1778092894.218549728,-1.434810597,-0.330502216,0.043046004,-0.070129505
1778092894.219776,-0.806756319,-0.282275899,0.000000000,,,,,
1778092894.219826,,,,1778092894.219627142,-1.435161463,-0.331356471,0.042971429,-0.070428400
1778092894.220726,-0.803694101,-0.281539024,0.000000000,,,,,
1778092894.220767,,,,1778092894.220612049,-1.435479094,-0.332125092,0.042903816,-0.070697653
1778092894.221580,-0.800924683,-0.280871527,0.000000000,,,,,
1778092894.221599,,,,1778092894.221514702,-1.435788266,-0.332868998,0.042837909,-0.070958529
1778092894.222678,-0.798231492,-0.280221442,0.000000000,,,,,
1778092894.222703,,,,1778092894.222590685,-1.436153100,-0.333741595,0.042760005,-0.071264857
1778092894.223748,-0.795056442,-0.279453889,0.000000000,,,,,
1778092894.223791,,,,1778092894.223590136,-1.436484430,-0.334529050,0.042689148,-0.071541639
1778092894.224602,-0.792175880,-0.278756387,0.000000000,,,,,
1778092894.224622,,,,1778092894.224502802,-1.436795378,-0.335263770,0.042622555,-0.071800177
1778092894.225779,-0.789475022,-0.278101430,0.000000000,,,,,
1778092894.225825,,,,1778092894.225630522,-1.437155069,-0.336108638,0.042545399,-0.072097791
1778092894.226631,-0.786353672,-0.277343385,0.000000000,,,,,
1778092894.226673,,,,1778092894.226530313,-1.437468080,-0.336839364,0.042478162,-0.072355515
1778092894.227843,-0.783640026,-0.276683339,0.000000000,,,,,
1778092894.227884,,,,1778092894.227656841,-1.437848557,-0.337722211,0.042396295,-0.072667226
1778092894.228700,-0.780344575,-0.275880580,0.000000000,,,,,
1778092894.228741,,,,1778092894.228559017,-1.438162932,-0.338447053,0.042328558,-0.072923484
1778092894.229768,-0.777624354,-0.275216905,0.000000000,,,,,
1778092894.229817,,,,1778092894.229561806,-1.438501935,-0.339224172,0.042255407,-0.073198522
1778092894.230617,-0.774693625,-0.274500863,0.000000000,,,,,
1778092894.230634,,,,1778092894.230531454,-1.438833982,-0.339980787,0.042183655,-0.073466617
1778092894.231778,-0.771825674,-0.273799141,0.000000000,,,,,
1778092894.231800,,,,1778092894.231573582,-1.439158539,-0.340716006,0.042113424,-0.073727430
1778092894.232695,-0.769024926,-0.273112897,0.000000000,,,,,
1778092894.232764,,,,1778092894.232555628,-1.439494909,-0.341473539,0.042040534,-0.073996462
1778092894.233725,-0.766124792,-0.272401308,0.000000000,,,,,
1778092894.233783,,,,1778092894.233513117,-1.439836773,-0.342238824,0.041966347,-0.074268565
1778092894.234710,-0.763179969,-0.271677724,0.000000000,,,,,
1778092894.234757,,,,1778092894.234553576,-1.440184815,-0.343013193,0.041890709,-0.074544226
1778092894.235587,-0.760184659,-0.270940677,0.000000000,,,,,
1778092894.235614,,,,1778092894.235425234,-1.440506594,-0.343724842,0.041820687,-0.074797868
1778092894.236608,-0.757417857,-0.270258914,0.000000000,,,,,
1778092894.236634,,,,1778092894.236455917,-1.440846207,-0.344471578,0.041746682,-0.075064315
1778092894.237657,-0.754500218,-0.269539011,0.000000000,,,,,
1778092894.237697,,,,1778092894.237493753,-1.441207511,-0.345261135,0.041667834,-0.075346378
1778092894.238500,-0.751399042,-0.268772734,0.000000000,,,,,
1778092894.238516,,,,1778092894.238399506,-1.441530772,-0.345963227,0.041597197,-0.075597513
1778092894.239692,-0.748626900,-0.268086815,0.000000000,,,,,
1778092894.239741,,,,1778092894.239555597,-1.441910666,-0.346783334,0.041514060,-0.075891197
1778092894.240572,-0.745371957,-0.267280304,0.000000000,,,,,
1778092894.240590,,,,1778092894.240456104,-1.442249618,-0.347510348,0.041439784,-0.076151895
1778092894.241512,-0.742470534,-0.266560371,0.000000000,,,,,
1778092894.241527,,,,1778092894.241436720,-1.442593088,-0.348242644,0.041364416,-0.076414802
1778092894.242509,-0.739532970,-0.265830497,0.000000000,,,,,
1778092894.242527,,,,1778092894.242424011,-1.442938323,-0.348974251,0.041288560,-0.076677784
1778092894.243495,-0.736582881,-0.265096531,0.000000000,,,,,
1778092894.243511,,,,1778092894.243419409,-1.443286126,-0.349706825,0.041212037,-0.076941438
1778092894.244486,-0.733613413,-0.264356759,0.000000000,,,,,
1778092894.244502,,,,1778092894.244412184,-1.443634500,-0.350436122,0.041135287,-0.077204239
1778092894.245583,-0.730641655,-0.263615434,0.000000000,,,,,
1778092894.245628,,,,1778092894.245398760,-1.443981603,-0.351158324,0.041058717,-0.077464810
1778092894.246479,-0.727683292,-0.262876481,0.000000000,,,,,
1778092894.246494,,,,1778092894.246406794,-1.444331706,-0.351882329,0.040981384,-0.077726357
1778092894.247444,-0.724701903,-0.262130804,0.000000000,,,,,
1778092894.247461,,,,1778092894.247393608,-1.444672791,-0.352583398,0.040905947,-0.077979940
1778092894.248616,-0.721799777,-0.261404024,0.000000000,,,,,
1778092894.248641,,,,1778092894.248492479,-1.445039315,-0.353332144,0.040824775,-0.078251103
1778092894.249433,-0.718683856,-0.260622677,0.000000000,,,,,
1778092894.249451,,,,1778092894.249365807,-1.445362394,-0.353988076,0.040753139,-0.078488969
1778092894.250381,-0.715939602,-0.259933682,0.000000000,,,,,
1778092894.250395,,,,1778092894.250295639,-1.445710288,-0.354690297,0.040675904,-0.078743922
1778092894.251397,-0.712986923,-0.259191448,0.000000000,,,,,
1778092894.251413,,,,1778092894.251309872,-1.446062977,-0.355397849,0.040597505,-0.079001137
1778092894.252398,-0.709996038,-0.258438663,0.000000000,,,,,
1778092894.252449,,,,1778092894.252303839,-1.446417539,-0.356104769,0.040518590,-0.079258457
1778092894.253466,-0.706991786,-0.257681563,0.000000000,,,,,
1778092894.253514,,,,1778092894.253360033,-1.446780686,-0.356824288,0.040437660,-0.079520704
1778092894.254423,-0.703917385,-0.256905801,0.000000000,,,,,
1778092894.254444,,,,1778092894.254267931,-1.447119708,-0.357491839,0.040362017,-0.079764337
1778092894.255370,-0.701049613,-0.256181306,0.000000000,,,,,
1778092894.255387,,,,1778092894.255277872,-1.447481832,-0.358200567,0.040281117,-0.080023324
1778092894.256470,-0.697988895,-0.255407113,0.000000000,,,,,
1778092894.256495,,,,1778092894.256367445,-1.447870018,-0.358955396,0.040194278,-0.080299530
1778092894.257410,-0.694710702,-0.254576824,0.000000000,,,,,
1778092894.257456,,,,1778092894.257256269,-1.448186300,-0.359566476,0.040123448,-0.080523461
1778092894.258555,-0.692041995,-0.253900143,0.000000000,,,,,
1778092894.258585,,,,1778092894.258401871,-1.448565768,-0.360295345,0.040038358,-0.080790872
1778092894.259356,-0.688842583,-0.253087892,0.000000000,,,,,
1778092894.259376,,,,1778092894.259234667,-1.448898791,-0.360930925,0.039963599,-0.081024391
1778092894.260496,-0.686037098,-0.252374839,0.000000000,,,,,
1778092894.260518,,,,1778092894.260286093,-1.449281239,-0.361656402,0.039877634,-0.081291275
1778092894.261457,-0.682817783,-0.251555591,0.000000000,,,,,
1778092894.261501,,,,1778092894.261271238,-1.449638861,-0.362330347,0.039797154,-0.081539561
1778092894.262384,-0.679809977,-0.250789261,0.000000000,,,,,
1778092894.262401,,,,1778092894.262297153,-1.450014886,-0.363034482,0.039712428,-0.081799324
1778092894.263369,-0.676649964,-0.249983174,0.000000000,,,,,
1778092894.263384,,,,1778092894.263278484,-1.450376510,-0.363707256,0.039630850,-0.082047876
1778092894.264384,-0.673613481,-0.249207692,0.000000000,,,,,
1778092894.264437,,,,1778092894.264203548,-1.450700673,-0.364306644,0.039557646,-0.082269623
1778092894.265554,-0.670893655,-0.248512355,0.000000000,,,,,
1778092894.265618,,,,1778092894.265338659,-1.451094143,-0.365029807,0.039468677,-0.082537497
1778092894.266363,-0.667594828,-0.247667955,0.000000000,,,,,
1778092894.266415,,,,1778092894.266209602,-1.451436969,-0.365655721,0.039391075,-0.082769702
1778092894.267487,-0.664722969,-0.246932051,0.000000000,,,,,
1778092894.267563,,,,1778092894.267268896,-1.451829412,-0.366367754,0.039302131,-0.083034209
1778092894.268325,-0.661438025,-0.246089271,0.000000000,,,,,
1778092894.268343,,,,1778092894.268228292,-1.452190216,-0.367017993,0.039220265,-0.083276132
1778092894.269296,-0.658420414,-0.245314216,0.000000000,,,,,
1778092894.269312,,,,1778092894.269181490,-1.452534868,-0.367635251,0.039141980,-0.083506110
1778092894.270354,-0.655540100,-0.244573647,0.000000000,,,,,
1778092894.270397,,,,1778092894.270227194,-1.452912892,-0.368308085,0.039056013,-0.083757135
1778092894.271292,-0.652383276,-0.243761052,0.000000000,,,,,
1778092894.271309,,,,1778092894.271113873,-1.453246140,-0.368897423,0.038980151,-0.083977340
1778092894.272405,-0.649602535,-0.243044552,0.000000000,,,,,
1778092894.272425,,,,1778092894.272299767,-1.453669760,-0.369641886,0.038883592,-0.084255875
1778092894.273276,-0.646070382,-0.242133278,0.000000000,,,,,
1778092894.273290,,,,1778092894.273207903,-1.454022758,-0.370257839,0.038803043,-0.084486722
1778092894.274277,-0.643129570,-0.241373789,0.000000000,,,,,
1778092894.274291,,,,1778092894.274190187,-1.454390800,-0.370896019,0.038718969,-0.084726238
1778092894.275245,-0.640065722,-0.240581671,0.000000000,,,,,
1778092894.275269,,,,1778092894.275172949,-1.454739605,-0.371496989,0.038639206,-0.084952124
1778092894.276123,-0.637164199,-0.239830768,0.000000000,,,,,
1778092894.276146,,,,1778092894.276095867,-1.455098848,-0.372112117,0.038556968,-0.085183661
1778092894.277227,-0.634178031,-0.239057157,0.000000000,,,,,
1778092894.277241,,,,1778092894.277155876,-1.455496622,-0.372788799,0.038465803,-0.085438740
1778092894.278279,-0.630874094,-0.238200241,0.000000000,,,,,
1778092894.278294,,,,1778092894.278169632,-1.455869508,-0.373418773,0.038380249,-0.085676601
1778092894.279217,-0.627779354,-0.237396748,0.000000000,,,,,
1778092894.279230,,,,1778092894.279146433,-1.456238631,-0.374038303,0.038295467,-0.085910878
1778092894.280182,-0.624718167,-0.236601148,0.000000000,,,,,
1778092894.280202,,,,1778092894.280071259,-1.456580362,-0.374608194,0.038216899,-0.086126714
1778092894.281217,-0.621886221,-0.235864442,0.000000000,,,,,
1778092894.281239,,,,1778092894.281104088,-1.456955760,-0.375230358,0.038130498,-0.086362684
1778092894.282255,-0.618777476,-0.235054877,0.000000000,,,,,
1778092894.282281,,,,1778092894.282122374,-1.457332734,-0.375850984,0.038043641,-0.086598441
1778092894.283261,-0.615658038,-0.234241693,0.000000000,,,,,
1778092894.283297,,,,1778092894.283162832,-1.457715107,-0.376476285,0.037955444,-0.086836351
1778092894.284285,-0.612496310,-0.233416630,0.000000000,,,,,
1778092894.284329,,,,1778092894.284127235,-1.458097329,-0.377097105,0.037867188,-0.087072940
1778092894.285054,-0.609338231,-0.232591677,0.000000000,,,,,
1778092894.285179,,,,1778092894.285010338,-1.458438559,-0.377647683,0.037788322,-0.087283102
1778092894.286413,-0.606520908,-0.231855095,0.000000000,,,,,
1778092894.286445,,,,1778092894.286091566,-1.458839304,-0.378290207,0.037695597,-0.087528720
1778092894.287238,-0.603214534,-0.230989696,0.000000000,,,,,
1778092894.287266,,,,1778092894.287019968,-1.459201825,-0.378867395,0.037611634,-0.087749744
1778092894.288326,-0.600225817,-0.230206728,0.000000000,,,,,
1778092894.288427,,,,1778092894.288282156,-1.459625903,-0.379538060,0.037513299,-0.088006966
1778092894.289423,-0.596732182,-0.229290429,0.000000000,,,,,
1778092894.289451,,,,1778092894.289231300,-1.459991146,-0.380111450,0.037428523,-0.088227287
1778092894.290332,-0.593725623,-0.228501188,0.000000000,,,,,
1778092894.290381,,,,1778092894.290115833,-1.460347364,-0.380667042,0.037345762,-0.088441113
1778092894.291210,-0.590795405,-0.227731300,0.000000000,,,,,
1778092894.291257,,,,1778092894.291027546,-1.460705902,-0.381222682,0.037262382,-0.088655293
1778092894.292063,-0.587848125,-0.226956229,0.000000000,,,,,
1778092894.292079,,,,1778092894.291981459,-1.461089688,-0.381813568,0.037173039,-0.088883422
1778092894.293135,-0.584695492,-0.226126336,0.000000000,,,,,
1778092894.293148,,,,1778092894.293065310,-1.461502444,-0.382444603,0.037076848,-0.089127470
1778092894.294300,-0.581307414,-0.225233526,0.000000000,,,,,
1778092894.294358,,,,1778092894.294064283,-1.461875657,-0.383011041,0.036989787,-0.089346942
1778092894.295176,-0.578246242,-0.224426163,0.000000000,,,,,
1778092894.295192,,,,1778092894.295070410,-1.462264998,-0.383597944,0.036898871,-0.089574728
1778092894.296158,-0.575055056,-0.223583698,0.000000000,,,,,
1778092894.296209,,,,1778092894.295979261,-1.462607668,-0.384110957,0.036818782,-0.089774189
1778092894.297208,-0.572248396,-0.222842182,0.000000000,,,,,
1778092894.297382,,,,1778092894.297060251,-1.463011152,-0.384711130,0.036724382,-0.090007906
1778092894.298374,-0.568945829,-0.221968736,0.000000000,,,,,
1778092894.298417,,,,1778092894.298010826,-1.463386978,-0.385266135,0.036636368,-0.090224435
1778092894.299054,-0.565871918,-0.221155073,0.000000000,,,,,
1778092894.299076,,,,1778092894.298982859,-1.463769846,-0.385827666,0.036546618,-0.090443894
1778092894.300053,-0.562742591,-0.220325991,0.000000000,,,,,
1778092894.300071,,,,1778092894.299969912,-1.464160721,-0.386396931,0.036454901,-0.090666774
1778092894.301068,-0.559550075,-0.219479390,0.000000000,,,,,
1778092894.301082,,,,1778092894.300999641,-1.464561191,-0.386975992,0.036360837,-0.090893906
1778092894.302067,-0.556281554,-0.218611823,0.000000000,,,,,
1778092894.302083,,,,1778092894.301986933,-1.464946794,-0.387529509,0.036270179,-0.091111431
1778092894.302998,-0.553136640,-0.217776352,0.000000000,,,,,
1778092894.303016,,,,1778092894.302914858,-1.465297923,-0.388030043,0.036187554,-0.091308498
1778092894.303979,-0.550274853,-0.217015534,0.000000000,,,,,
1778092894.304021,,,,1778092894.303852320,-1.465668528,-0.388554896,0.036100266,-0.091515487
1778092894.304971,-0.547256277,-0.216212341,0.000000000,,,,,
1778092894.304991,,,,1778092894.304893017,-1.466068084,-0.389116834,0.036006067,-0.091737500
1778092894.306050,-0.544004101,-0.215346181,0.000000000,,,,,
1778092894.306065,,,,1778092894.305977345,-1.466487589,-0.389702442,0.035907065,-0.091969315
1778092894.307019,-0.540592021,-0.214436564,0.000000000,,,,,
1778092894.307032,,,,1778092894.306948900,-1.466874606,-0.390238571,0.035815644,-0.092181982
1778092894.307895,-0.537446493,-0.213597349,0.000000000,,,,,
1778092894.307921,,,,1778092894.307858944,-1.467221512,-0.390715755,0.035733629,-0.092371629
1778092894.309016,-0.534628863,-0.212845106,0.000000000,,,,,
1778092894.309028,,,,1778092894.308940887,-1.467655890,-0.391309227,0.035630829,-0.092607901
1778092894.309994,-0.531103058,-0.211902769,0.000000000,,,,,
1778092894.310008,,,,1778092894.309920073,-1.468039664,-0.391829412,0.035539921,-0.092815447
1778092894.310983,-0.527990319,-0.211070235,0.000000000,,,,,
1778092894.310995,,,,1778092894.310914040,-1.468427557,-0.392351401,0.035447954,-0.093024118
1778092894.311847,-0.524846294,-0.210228641,0.000000000,,,,,
1778092894.311861,,,,1778092894.311819315,-1.468785897,-0.392830167,0.035362923,-0.093215889
1778092894.312966,-0.521943731,-0.209451146,0.000000000,,,,,
1778092894.312978,,,,1778092894.312891483,-1.469210523,-0.393393549,0.035262062,-0.093441969
1778092894.313884,-0.518506485,-0.208529500,0.000000000,,,,,
1778092894.313903,,,,1778092894.313794851,-1.469554400,-0.393846271,0.035180317,-0.093624042
1778092894.314854,-0.515724831,-0.207783238,0.000000000,,,,,
1778092894.315021,,,,1778092894.314804077,-1.469947928,-0.394360906,0.035086684,-0.093831386
1778092894.315878,-0.512543504,-0.206928983,0.000000000,,,,,
1778092894.315902,,,,1778092894.315829992,-1.470354118,-0.394888118,0.034989948,-0.094044237
1778092894.316991,-0.509262049,-0.206047098,0.000000000,,,,,
1778092894.317034,,,,1778092894.316782475,-1.470734538,-0.395378114,0.034899271,-0.094242489
1778092894.317864,-0.506190877,-0.205221147,0.000000000,,,,,
1778092894.317882,,,,1778092894.317780495,-1.471132710,-0.395887226,0.034804277,-0.094448895
1778092894.318868,-0.502978498,-0.204356507,0.000000000,,,,,
1778092894.318884,,,,1778092894.318788052,-1.471531476,-0.396393215,0.034709056,-0.094654474
1778092894.319985,-0.499763497,-0.203490485,0.000000000,,,,,
1778092894.320031,,,,1778092894.319770336,-1.471912899,-0.396873523,0.034617898,-0.094850043
1778092894.320968,-0.496690369,-0.202662100,0.000000000,,,,,
1778092894.320991,,,,1778092894.320866823,-1.472330440,-0.397395392,0.034518016,-0.095062979
1778092894.322019,-0.493328449,-0.201755068,0.000000000,,,,,
1778092894.322076,,,,1778092894.321842194,-1.472725486,-0.397885200,0.034423433,-0.095263294
1778092894.322992,-0.490149845,-0.200896894,0.000000000,,,,,
1778092894.323039,,,,1778092894.322772503,-1.473104845,-0.398351981,0.034332529,-0.095454613
1778092894.324001,-0.487099450,-0.200072776,0.000000000,,,,,
1778092894.324059,,,,1778092894.323756456,-1.473507743,-0.398844031,0.034235900,-0.095656719
1778092894.324988,-0.483861855,-0.199197374,0.000000000,,,,,
1778092894.325021,,,,1778092894.324853420,-1.473935600,-0.399362417,0.034133189,-0.095870129
1778092894.325901,-0.480426015,-0.198267579,0.000000000,,,,,
1778092894.325925,,,,1778092894.325674057,-1.474281350,-0.399777916,0.034050127,-0.096041602
1778092894.326775,-0.477651401,-0.197516398,0.000000000,,,,,
1778092894.326788,,,,1778092894.326680422,-1.474681112,-0.400254979,0.033954007,-0.096238875
1778092894.328231,-0.474445228,-0.196647630,0.000000000,,,,,
1778092894.328250,,,,1778092894.327754974,-1.475099619,-0.400750446,0.033853290,-0.096444236
1778092894.328976,-0.471090938,-0.195738001,0.000000000,,,,,
1778092894.329019,,,,1778092894.328739166,-1.475504334,-0.401225634,0.033755807,-0.096641676
1778092894.329845,-0.467849384,-0.194858340,0.000000000,,,,,
1778092894.329896,,,,1778092894.329683781,-1.475878628,-0.401661605,0.033665581,-0.096823257
1778092894.330837,-0.464853426,-0.194044853,0.000000000,,,,,
1778092894.330886,,,,1778092894.330677509,-1.476278898,-0.402124316,0.033569012,-0.097016408
1778092894.331964,-0.461651512,-0.193174773,0.000000000,,,,,
1778092894.332026,,,,1778092894.331767797,-1.476696886,-0.402603608,0.033468080,-0.097216964
1778092894.332838,-0.458310054,-0.192266073,0.000000000,,,,,
1778092894.332857,,,,1778092894.332741976,-1.477098063,-0.403059777,0.033371127,-0.097408332
1778092894.333867,-0.455105110,-0.191393936,0.000000000,,,,,
1778092894.333911,,,,1778092894.333657980,-1.477488099,-0.403499697,0.033276790,-0.097593340
1778092894.334814,-0.451991164,-0.190546024,0.000000000,,,,,
1778092894.334830,,,,1778092894.334734917,-1.477923631,-0.403986981,0.033171355,-0.097798764
1778092894.335835,-0.448516205,-0.189598998,0.000000000,,,,,
1778092894.335880,,,,1778092894.335637569,-1.478282271,-0.404384761,0.033084470,-0.097966916
1778092894.336768,-0.445656642,-0.188819383,0.000000000,,,,,
1778092894.336785,,,,1778092894.336701870,-1.478713475,-0.404859416,0.032979914,-0.098168021
1778092894.337755,-0.442220547,-0.187881727,0.000000000,,,,,
1778092894.337775,,,,1778092894.337660789,-1.479089215,-0.405269415,0.032888738,-0.098342213
1778092894.338934,-0.439228398,-0.187064841,0.000000000,,,,,
1778092894.338959,,,,1778092894.338748455,-1.479533824,-0.405750708,0.032780753,-0.098547193
1778092894.339846,-0.435689998,-0.186097935,0.000000000,,,,,
1778092894.339922,,,,1778092894.339715004,-1.479924891,-0.406170197,0.032685697,-0.098726371
1778092894.340791,-0.432579816,-0.185247643,0.000000000,,,,,
1778092894.340807,,,,1778092894.340702295,-1.480339582,-0.406611372,0.032584817,-0.098915300
1778092894.341755,-0.429283796,-0.184345886,0.000000000,,,,,
1778092894.341771,,,,1778092894.341671467,-1.480739718,-0.407033382,0.032487399,-0.099096522
1778092894.342742,-0.426105493,-0.183475823,0.000000000,,,,,
1778092894.342758,,,,1778092894.342667580,-1.481143642,-0.407455794,0.032388981,-0.099278407
1778092894.343700,-0.422899099,-0.182597505,0.000000000,,,,,
1778092894.343714,,,,1778092894.343670607,-1.481550797,-0.407877943,0.032289697,-0.099460681
1778092894.344750,-0.419669075,-0.181712147,0.000000000,,,,,
1778092894.344765,,,,1778092894.344654083,-1.481954894,-0.408293299,0.032191080,-0.099640526
1778092894.345839,-0.416465318,-0.180833453,0.000000000,,,,,
1778092894.345881,,,,1778092894.345637560,-1.482357659,-0.408703713,0.032092712,-0.099818732
1778092894.346836,-0.413274104,-0.179957666,0.000000000,,,,,
1778092894.346950,,,,1778092894.346604347,-1.482734815,-0.409084732,0.032000531,-0.099984644
1778092894.347783,-0.410287610,-0.179137660,0.000000000,,,,,
1778092894.347951,,,,1778092894.347714424,-1.483143944,-0.409494653,0.031900457,-0.100163622
1778092894.348705,-0.407049840,-0.178248028,0.000000000,,,,,
1778092894.348732,,,,1778092894.348581314,-1.483543037,-0.409890980,0.031802763,-0.100337174
1778092894.349580,-0.403893446,-0.177380271,0.000000000,,,,,
1778092894.349596,,,,1778092894.349532843,-1.483944250,-0.410285941,0.031704475,-0.100510631
1778092894.350708,-0.400722216,-0.176507917,0.000000000,,,,,
1778092894.350723,,,,1778092894.350618124,-1.484395246,-0.410725952,0.031593897,-0.100704445
1778092894.351770,-0.397159708,-0.175527131,0.000000000,,,,,
1778092894.351812,,,,1778092894.351600170,-1.484805893,-0.411122653,0.031493134,-0.100879769
1778092894.352823,-0.393918081,-0.174634278,0.000000000,,,,,
1778092894.352844,,,,1778092894.352577448,-1.485186581,-0.411487087,0.031399655,-0.101041333
1778092894.353809,-0.390914771,-0.173806698,0.000000000,,,,,
1778092894.353827,,,,1778092894.353548527,-1.485591595,-0.411871493,0.031300128,-0.101212246
1778092894.354686,-0.387721404,-0.172926173,0.000000000,,,,,
1778092894.354733,,,,1778092894.354509592,-1.485986839,-0.412243226,0.031202931,-0.101378041
1778092894.355955,-0.384606940,-0.172066958,0.000000000,,,,,
1778092894.356043,,,,1778092894.355668783,-1.486450919,-0.412675741,0.031088707,-0.101571541
1778092894.356576,-0.380952292,-0.171057839,0.000000000,,,,,
1778092894.356599,,,,1778092894.356458187,-1.486799594,-0.412997362,0.031002833,-0.101715957
1778092894.357758,-0.378208248,-0.170300090,0.000000000,,,,,
1778092894.357855,,,,1778092894.357479095,-1.487215663,-0.413378032,0.030900282,-0.101887366
1778092894.358642,-0.374935579,-0.169395645,0.000000000,,,,,
1778092894.358660,,,,1778092894.358563423,-1.487673635,-0.413792998,0.030787309,-0.102074848
1778092894.359602,-0.371335574,-0.168399984,0.000000000,,,,,
1778092894.359619,,,,1778092894.359565258,-1.488078582,-0.414156077,0.030687343,-0.102239503
1778092894.360624,-0.368154473,-0.167519869,0.000000000,,,,,
1778092894.360639,,,,1778092894.360535860,-1.488490795,-0.414522181,0.030585508,-0.102406090
1778092894.361584,-0.364918225,-0.166623989,0.000000000,,,,,
1778092894.361632,,,,1778092894.361514807,-1.488901811,-0.414883697,0.030483893,-0.102571160
1778092894.362773,-0.361693320,-0.165730773,0.000000000,,,,,
1778092894.362818,,,,1778092894.362523556,-1.489316563,-0.415244961,0.030381278,-0.102736695
1778092894.363738,-0.358441049,-0.164829484,0.000000000,,,,,
1778092894.363765,,,,1778092894.363445520,-1.489697269,-0.415573328,0.030287023,-0.102887695
1778092894.364770,-0.355457522,-0.164002367,0.000000000,,,,,
1778092894.364820,,,,1778092894.364532709,-1.490123087,-0.415937230,0.030181519,-0.103055593
1778092894.365505,-0.352122346,-0.163077115,0.000000000,,,,,
1778092894.365523,,,,1778092894.365410805,-1.490510881,-0.416265268,0.030085371,-0.103207516
1778092894.366556,-0.349086828,-0.162234700,0.000000000,,,,,
1778092894.366569,,,,1778092894.366487026,-1.490970049,-0.416649978,0.029971434,-0.103386306
1778092894.367566,-0.345494703,-0.161236990,0.000000000,,,,,
1778092894.367579,,,,1778092894.367500067,-1.491385551,-0.416994236,0.029868258,-0.103546966
1778092894.368516,-0.342246290,-0.160334431,0.000000000,,,,,
1778092894.368559,,,,1778092894.368388414,-1.491751398,-0.417294288,0.029777353,-0.103687533
1778092894.369560,-0.339387736,-0.159539983,0.000000000,,,,,
1778092894.369581,,,,1778092894.369471073,-1.492197511,-0.417656799,0.029666419,-0.103857943
1778092894.370695,-0.335903936,-0.158570958,0.000000000,,,,,
1778092894.370721,,,,1778092894.370402098,-1.492594309,-0.417975684,0.029567681,-0.104008480
1778092894.371745,-0.332807172,-0.157709339,0.000000000,,,,,
1778092894.371793,,,,1778092894.371510029,-1.493044221,-0.418333613,0.029455639,-0.104178094
1778092894.372528,-0.329297926,-0.156732242,0.000000000,,,,,
1778092894.372545,,,,1778092894.372452021,-1.493459743,-0.418660443,0.029352087,-0.104333651
1778092894.373555,-0.326058951,-0.155830077,0.000000000,,,,,
1778092894.373571,,,,1778092894.373440742,-1.493872525,-0.418981677,0.029249146,-0.104487176
1778092894.374519,-0.322843229,-0.154933971,0.000000000,,,,,
1778092894.374533,,,,1778092894.374420643,-1.494286815,-0.419300662,0.029145756,-0.104640258
1778092894.375390,-0.319617635,-0.154034681,0.000000000,,,,,
1778092894.375412,,,,1778092894.375320673,-1.494658024,-0.419583430,0.029053060,-0.104776534
1778092894.376480,-0.316729119,-0.153229161,0.000000000,,,,,
1778092894.376493,,,,1778092894.376409769,-1.495121217,-0.419932788,0.028937303,-0.104945548
1778092894.377475,-0.313126816,-0.152223707,0.000000000,,,,,
1778092894.377488,,,,1778092894.377409220,-1.495537856,-0.420243230,0.028833108,-0.105096467
1778092894.378539,-0.309888622,-0.151319628,0.000000000,,,,,
1778092894.378608,,,,1778092894.378510475,-1.495972127,-0.420563219,0.028724424,-0.105252718
1778092894.379408,-0.306515377,-0.150377329,0.000000000,,,,,
1778092894.379424,,,,1778092894.379344940,-1.496341561,-0.420832298,0.028631911,-0.105384729
1778092894.380415,-0.303647444,-0.149576068,0.000000000,,,,,
1778092894.380435,,,,1778092894.380318165,-1.496751940,-0.421128194,0.028529074,-0.105530487
1778092894.381490,-0.300463334,-0.148685932,0.000000000,,,,,
1778092894.381538,,,,1778092894.381319761,-1.497168523,-0.421425205,0.028424611,-0.105677465
1778092894.382514,-0.297232932,-0.147782429,0.000000000,,,,,
1778092894.382560,,,,1778092894.382294893,-1.497587647,-0.421720608,0.028319438,-0.105824337
1778092894.383460,-0.293984703,-0.146873529,0.000000000,,,,,
